track_id;track_name;track_popularity;track_number;album_id;album_name;album_img;album_type;album_label;album_track_number;album_popularity;artist_num;artist_names;artist_id;artist_name;artist_img;artist_followers;artist_popularity;artist_genres;rank;week;collab;explicit;release_date;danceability;energy;key;mode;time_signature;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration;pivot;streams;track_index
1qOLh0tI7trd1zdDKxYZTe;Starving;0;6;3Nuw6arrA8kVwhIvyGbiku;HAIZ;https://i.scdn.co/image/ab67616d0000b273612495ee5769c99125031be2;single;Universal Music Group;6;0;3;Hailee Steinfeld, Grey, Zedd;2qxJFvFYMEDqd7ui6kSAcq;Zedd;https://i.scdn.co/image/ab6761610000e5eb7bb5ab9683125fc416c9dbfb;5824485;76;complextro, dance pop, edm, electro house, electropop, german techno, pop, pop dance, pop rap, tropical house, uk pop;20;1/6/2017;TRUE;TRUE;2016-07-15;636;633;4;1;4;-4.23;126;371;0;102;512;99.721;181880;1;11678776;20
1PSBzsahR2AKwLJgx8ehBj;Bad Things (with Camila Cabello);72;10;3yWRq9Dd2UO5xyqxTjLDmp;bloom;https://i.scdn.co/image/ab67616d0000b273748388a726648841ed81027e;album;Bad Boy / Interscope;10;61;2;Machine Gun Kelly, Camila Cabello;6TIYQ3jFPwQSRmorSezPxX;Machine Gun Kelly;https://i.scdn.co/image/ab6761610000e5eb1fd54eb6e30d0bc8f633621e;4830655;81;ohio hip hop, pop, pop rap;21;1/6/2017;TRUE;FALSE;2017-05-12;697;691;2;1;4;-4.757;146;214;0;185;305;137.853;239293;0;11496707;21
1PSBzsahR2AKwLJgx8ehBj;Bad Things (with Camila Cabello);72;10;3yWRq9Dd2UO5xyqxTjLDmp;bloom;https://i.scdn.co/image/ab67616d0000b273748388a726648841ed81027e;album;Bad Boy / Interscope;10;61;2;Machine Gun Kelly, Camila Cabello;4nDoRrQiYLoBzwC5BhVJzF;Camila Cabello;https://i.scdn.co/image/ab6761610000e5ebec05963eab63676a539fef13;28295977;82;dance pop, pop, post-teen pop, uk pop;21;1/6/2017;TRUE;FALSE;2017-05-12;697;691;2;1;4;-4.757;146;214;0;185;305;137.853;239293;1;11496707;21
4TZy1wLyHec06pwgFYDh1a;Mercy;0;2;6FLZDJq4UuwqcaQlI4XCP1;Illuminate;https://i.scdn.co/image/ab67616d0000b273188e6332f32088921ab1eaf8;album;Universal Music LLC;2;0;1;Shawn Mendes;7n2wHs1TKAczGzO7Dd2rGr;Shawn Mendes;https://i.scdn.co/image/ab6761610000e5eb46e7a06fa6dfefaed6a3f0db;39579574;85;canadian pop, dance pop, pop, viral pop;22;1/6/2017;FALSE;FALSE;2017-03-03;469;0.68;11;0;4;-4.921;117;137;0;0.11;374;147.734;208733;0;11257008;22
1vvNmPOiUuyCbgWmtc6yfm;My Way;75;1;0dzeoQhVNzKkwM5ieOJC54;My Way;https://i.scdn.co/image/ab67616d0000b2738d12bc5e3ea5c9f4a967de32;single;Columbia;1;63;1;Calvin Harris;7CajNmpbOovFoOoasH2HaY;Calvin Harris;https://i.scdn.co/image/ab6761610000e5eb578905d5539cff25568dc097;22904843;85;dance pop, edm, electro house, house, pop, progressive house, uk dance;23;1/6/2017;FALSE;FALSE;2016-09-16;818;913;4;0;4;-3.06;0.0426;93;3.69e-05;161;536;119.986;219159;0;11099145;23
2rizacJSyD9S1IQUxUxnsK;All We Know;70;1;0xmaV6EtJ4M3ebZUPRnhyb;All We Know;https://i.scdn.co/image/ab67616d0000b273ff8d8c5662a96d41433e9ee1;single;Disruptor Records/Columbia;1;57;2;The Chainsmokers, Phoebe Ryan;69GGBxA162lTqCwzJG5jLp;The Chainsmokers;https://i.scdn.co/image/ab6761610000e5eb3c02f4fb4cc9187c488afd50;19562506;81;dance pop, edm, electropop, pop, pop dance, tropical house;24;1/6/2017;TRUE;FALSE;2016-09-29;662;586;0;1;4;-8.821;0.0307;97;0.00272;115;296;90.0;194080;0;11002831;24
2rizacJSyD9S1IQUxUxnsK;All We Know;70;1;0xmaV6EtJ4M3ebZUPRnhyb;All We Know;https://i.scdn.co/image/ab67616d0000b273ff8d8c5662a96d41433e9ee1;single;Disruptor Records/Columbia;1;57;2;The Chainsmokers, Phoebe Ryan;4N874uPqBka1QiCvnCVOtr;Phoebe Ryan;https://i.scdn.co/image/ab6761610000e5eb9960e44634b4a3b6c8f9d83e;341117;56;alt z, electropop, indie electropop, indie poptimism, uk pop;24;1/6/2017;TRUE;FALSE;2016-09-29;662;586;0;1;4;-8.821;0.0307;97;0.00272;115;296;90.0;194080;1;11002831;24
0QsvXIfqM0zZoerQfsI9lm;Don't Let Me Down (feat. Daya);43;6;3ShQFl9FladFKlonwPGZFc;The Chainsmokers- Japan Special Edition;https://i.scdn.co/image/ab67616d0000b27308d87fb54859bc9038f7e5e0;album;Disruptor Records/Columbia;6;32;2;The Chainsmokers, Daya;69GGBxA162lTqCwzJG5jLp;The Chainsmokers;https://i.scdn.co/image/ab6761610000e5eb3c02f4fb4cc9187c488afd50;19562506;81;dance pop, edm, electropop, pop, pop dance, tropical house;25;1/6/2017;TRUE;FALSE;2016-08-10;542;859;11;1;4;-5.651;197;0.16;0.00466;137;403;159.797;208053;0;10662121;25
0QsvXIfqM0zZoerQfsI9lm;Don't Let Me Down (feat. Daya);43;6;3ShQFl9FladFKlonwPGZFc;The Chainsmokers- Japan Special Edition;https://i.scdn.co/image/ab67616d0000b27308d87fb54859bc9038f7e5e0;album;Disruptor Records/Columbia;6;32;2;The Chainsmokers, Daya;6Dd3NScHWwnW6obMFbl1BH;Daya;https://i.scdn.co/image/ab6761610000e5eb5ce25fd2eab762a8cee5d200;1430724;70;alt z, dance pop, edm, electropop, pop, pop dance, post-teen pop, tropical house, uk pop;25;1/6/2017;TRUE;FALSE;2016-08-10;542;859;11;1;4;-5.651;197;0.16;0.00466;137;403;159.797;208053;1;10662121;25
4Hf7WnR761jpxPr5D46Bcd;Treat You Better;0;3;6FLZDJq4UuwqcaQlI4XCP1;Illuminate;https://i.scdn.co/image/ab67616d0000b273188e6332f32088921ab1eaf8;album;Universal Music LLC;3;0;1;Shawn Mendes;7n2wHs1TKAczGzO7Dd2rGr;Shawn Mendes;https://i.scdn.co/image/ab6761610000e5eb46e7a06fa6dfefaed6a3f0db;39579574;85;canadian pop, dance pop, pop, viral pop;26;1/6/2017;FALSE;FALSE;2017-03-03;624;803;10;0;4;-4.105;246;123;0;114;821;166.018;187973;0;10655487;26
6i0V12jOa3mr6uu4WYhUBr;Heathens;81;1;3J8W9AOjQhnBLCX33m3atT;Heathens;https://i.scdn.co/image/ab67616d0000b2732ca3ba8f334ca5a5f0312efb;single;Atlantic Records;1;68;1;Twenty One Pilots;3YQKmKGau1PzlVlkL1iodx;Twenty One Pilots;https://i.scdn.co/image/ab6761610000e5eb196972172c37d934d9ca8093;22671399;81;modern rock, rock;27;1/6/2017;FALSE;FALSE;2016-06-16;732;396;4;0;4;-9.348;0.0286;0.0841;3.58e-05;105;548;90.024;195920;0;10591337;27
6JV2JOEocMgcZxYSZelKcc;"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")";78;1;40LbnfieVTWtHrK24WQeEB;"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")";https://i.scdn.co/image/ab67616d0000b273ef37416970812293c08e8a78;single;Villa 40/RCA Records;1;65;1;Justin Timberlake;31TPClRtHm23RisEBtV3X7;Justin Timberlake;https://i.scdn.co/image/ab6761610000e5eb9d3f9efc8e0030306e583cef;12273890;80;dance pop, pop;28;1/6/2017;FALSE;FALSE;2016-05-06;666;0.83;0;1;4;-5.715;0.0751;0.0123;0;191;702;113.03;236001;0;10147451;28
0prNGof3XqfTvNDxHonvdK;Scars To Your Beautiful;8;10;3rDbA12I5duZnlwakqDdZa;Know-It-All (Deluxe);https://i.scdn.co/image/ab67616d0000b273e3ae597159d6c2541c4ee61b;album;EP Entertainment, LLC / Def Jam;10;4;1;Alessia Cara;2wUjUUtkb5lvLKcGKsKqsR;Alessia Cara;https://i.scdn.co/image/ab6761610000e5ebe74b7398634a741f74858dc7;10771387;75;canadian contemporary r&b, canadian pop, dance pop, electropop, pop, post-teen pop, uk pop;29;1/6/2017;FALSE;FALSE;2015-11-13;573;739;0;1;4;-5.74;129;0.0285;0;111;451;97.085;230226;0;9456847;29
1yNyoWWWikbLhwIGWjZuDW;All Night;0;1;4IKqYStmGY9UyG9RP1CA2Q;All Night;https://i.scdn.co/image/ab67616d0000b273f03c9779c27137669304ea20;single;Universal Music Group;1;0;2;The Vamps, Matoma;7gAppWoH7pcYmphCVTXkzs;The Vamps;https://i.scdn.co/image/ab6761610000e5eb77ef80571a40d9d19cf52208;5397616;70;boy band, dance pop, pop, post-teen pop, uk pop;30;1/6/2017;TRUE;FALSE;2016-10-14;563;775;8;1;4;-6.433;0.0366;0.00251;0;326;458;144.945;197793;0;9219626;30
1yNyoWWWikbLhwIGWjZuDW;All Night;0;1;4IKqYStmGY9UyG9RP1CA2Q;All Night;https://i.scdn.co/image/ab67616d0000b273f03c9779c27137669304ea20;single;Universal Music Group;1;0;2;The Vamps, Matoma;4YXycRbyyAE0wozTk7QMEq;Matoma;https://i.scdn.co/image/ab6761610000e5ebbe38ea40ebab8967b2c7a81a;711200;67;dance pop, edm, electro house, electropop, norwegian pop, pop, pop dance, pop edm, tropical house, uk pop;30;1/6/2017;TRUE;FALSE;2016-10-14;563;775;8;1;4;-6.433;0.0366;0.00251;0;326;458;144.945;197793;1;9219626;30
27SdWb2rFzO6GWiYDBTD9j;Cheap Thrills;78;6;77jAfTh3KH9K2reMOmTgOh;This Is Acting;https://i.scdn.co/image/ab67616d0000b27349e0134c686547c28b7c999f;album;Monkey Puzzle Records/RCA Records;6;72;1;Sia;5WUlDfRSoLAfcVSX1WnrxN;Sia;https://i.scdn.co/image/ab6761610000e5ebe8637c96a7aa2917eae3c54d;24628743;84;australian dance, australian pop, dance pop, pop;31;1/6/2017;FALSE;FALSE;2016-01-29;628;698;6;0;4;-5.608;105;0.0472;0.00143;0.0907;732;89.976;211666;0;9085236;31
43jBqV3j3Xi1g6wO0bhIMd;Now and Later;54;1;3fi4zQJmsXI2Hw2pl89aTh;Now and Later;https://i.scdn.co/image/ab67616d0000b27382d22e1d83fc1045ad33444a;single;Global Gemini;1;42;1;Sage The Gemini;6d47Z08T4snK50HgTEHo5Z;Sage The Gemini;https://i.scdn.co/image/ab6761610000e5ebc654487e4de3245e2d2d89ab;823185;65;dance pop, hyphy, pop rap, rap, southern hip hop, viral rap;32;1/6/2017;FALSE;FALSE;2016-10-14;781;0.57;11;0;4;-5.874;188;273;0;196;858;107.059;193181;0;8963739;32
6nxQdXa1uAL0rY72wPZu89;Love Me Now;65;5;7xMjYDrgPLp1ReFGAOyS1O;DARKNESS AND LIGHT;https://i.scdn.co/image/ab67616d0000b273fa2ba77d93b08258827bd2d2;album;Columbia;5;54;1;John Legend;5y2Xq6xcjJb2jVM54GHK3t;John Legend;https://i.scdn.co/image/ab6761610000e5ebaed3c717bf1753ab928ea88d;6288572;78;neo mellow, neo soul, pop, pop soul, r&b, urban contemporary;33;1/6/2017;FALSE;FALSE;2016-12-02;495;762;8;1;4;-3.842;0.0862;591;0;0.0763;708;123.893;210293;0;8876988;33
1D3ODoXHBLpdxolZRHWV1j;By Your Side;0;1;6IJVWErYhvWqG41NnLSGMM;By Your Side;https://i.scdn.co/image/ab67616d0000b273bd4b658f3aead04637924c28;single;Universal Music Group;1;0;2;Jonas Blue, RAYE;1HBjj22wzbscIZ9sEb5dyf;Jonas Blue;https://i.scdn.co/image/ab6761610000e5ebf79f4c1f658cfcb74baeae51;3639519;75;dance pop, edm, pop, pop dance, tropical house, uk dance, uk pop;34;1/6/2017;TRUE;FALSE;2016-10-28;696;743;6;1;4;-3.838;0.0331;0.0778;0;0.0581;644;122.978;201254;0;8796175;34
1D3ODoXHBLpdxolZRHWV1j;By Your Side;0;1;6IJVWErYhvWqG41NnLSGMM;By Your Side;https://i.scdn.co/image/ab67616d0000b273bd4b658f3aead04637924c28;single;Universal Music Group;1;0;2;Jonas Blue, RAYE;5KKpBU5eC2tJDzf0wmlRp2;RAYE;https://i.scdn.co/image/ab6761610000e5ebe8017b7995ab05155d671520;542062;70;dance pop, electropop, pop, pop dance, post-teen pop, tropical house, uk contemporary r&b, uk pop;34;1/6/2017;TRUE;FALSE;2016-10-28;696;743;6;1;4;-3.838;0.0331;0.0778;0;0.0581;644;122.978;201254;1;8796175;34
3AEZUABDXNtecAOSC1qTfo;Reggaetón Lento (Bailemos);72;3;0YLrAWUbY0nyM7PFtqnYld;Primera Cita;https://i.scdn.co/image/ab67616d0000b2737db0f7ac4c612cce26ccacf9;album;Sony Music Latin;3;63;1;CNCO;0eecdvMrqBftK0M1VKhaF4;CNCO;https://i.scdn.co/image/ab6761610000e5ebe61627c00d64dcb4de8001d2;9249702;71;boy band, latin pop, reggaeton;35;1/6/2017;FALSE;FALSE;2016-08-26;761;838;4;0;4;-3.073;0.0502;0.4;0;176;0.71;93.974;222560;0;8739078;35
0JiVRyTJcJnmlwCZ854K4p;Alone;62;1;4blCxKnK1sGo9D45trrqjt;Alone;https://i.scdn.co/image/ab67616d0000b273f00ade2f88d8223521bc7f76;single;MER Recordings;1;51;1;Alan Walker;7vk5e3vY1uw9plTHJAMwjN;Alan Walker;https://i.scdn.co/image/ab6761610000e5eb29da45fd16f4b249be105618;35629528;81;electro house;36;1/6/2017;FALSE;FALSE;2016-12-02;676;929;10;1;4;-3.194;0.0458;186;0.000405;121;157;97.019;161200;0;8667916;36
7aV2mflaASUmGhCErm7kBO;The Mack;0;1;7FDBvwfZD9ejQzzg0dyoac;The Mack;https://i.scdn.co/image/ab67616d0000b273746ac799032f9af9c5268332;single;Universal Music Group;1;0;3;Nevada, Mark Morrison, Fetty Wap;15NtJjjHRFybdNSMyM9smT;Nevada;https://i.scdn.co/image/ab6761610000e5ebc93c55d45ad95503f1887f1d;14787;48;eurodance;37;1/6/2017;TRUE;FALSE;2016-09-23;707;883;0;1;4;-4.281;0.0602;0.0707;0;0.23;541;106.031;167038;0;8616666;37
7aV2mflaASUmGhCErm7kBO;The Mack;0;1;7FDBvwfZD9ejQzzg0dyoac;The Mack;https://i.scdn.co/image/ab67616d0000b273746ac799032f9af9c5268332;single;Universal Music Group;1;0;3;Nevada, Mark Morrison, Fetty Wap;6V3F8MZrOKdT9fU686ybE9;Mark Morrison;https://i.scdn.co/image/ab6761610000e5eb28ce7bddd2d283e8e0f3141f;72295;63;british soul;37;1/6/2017;TRUE;FALSE;2016-09-23;707;883;0;1;4;-4.281;0.0602;0.0707;0;0.23;541;106.031;167038;1;8616666;37
7aV2mflaASUmGhCErm7kBO;The Mack;0;1;7FDBvwfZD9ejQzzg0dyoac;The Mack;https://i.scdn.co/image/ab67616d0000b273746ac799032f9af9c5268332;single;Universal Music Group;1;0;3;Nevada, Mark Morrison, Fetty Wap;6PXS4YHDkKvl1wkIl4V8DL;Fetty Wap;https://i.scdn.co/image/ab6761610000e5eb8ffb1b02e4435c5176b28ed2;4367817;70;dance pop, new jersey rap, pop, pop rap, rap, southern hip hop, trap;37;1/6/2017;TRUE;FALSE;2016-09-23;707;883;0;1;4;-4.281;0.0602;0.0707;0;0.23;541;106.031;167038;1;8616666;37
4Q4jmPHwu0wrJvqrld0FQ6;I Would Like;57;3;5YLRVHDVRw3QqWbeTGpC5B;So Good;https://i.scdn.co/image/ab67616d0000b2739e1683774b22648f4f178ed3;album;Epic/Record Company TEN;3;70;1;Zara Larsson;1Xylc3o4UrD53lo9CvFvVg;Zara Larsson;https://i.scdn.co/image/ab6761610000e5eba63a2b0ceb57eb509d67c90f;10358106;76;dance pop, edm, electropop, pop, pop dance, post-teen pop, scandipop, swedish electropop, swedish pop, tropical house, uk pop;38;1/6/2017;FALSE;FALSE;2017-03-17;486;713;2;0;4;-3.949;0.0524;0.0853;0;0.0839;297;121.028;226720;0;8595924;38
1cG0umU5TKStygKsPFZ9pY;Shed a Light;59;1;6yKhjUoOsHa60DSqpugerw;Shed a Light;https://i.scdn.co/image/ab67616d0000b2737be189f322bc8155c103d6c9;single;Tonspiel;1;47;3;Robin Schulz, David Guetta, Cheat Codes;3t5xRXzsuZmMDkQzgOX35S;Robin Schulz;https://i.scdn.co/image/ab6761610000e5eb7886f753d19bacd490d5acca;2973381;80;dance pop, deep euro house, deep house, edm, german dance, pop, pop dance, tropical house;39;1/6/2017;TRUE;FALSE;2016-11-25;483;787;8;1;4;-5.244;102;112;0;257;0.58;122.058;191379;0;8509565;39
1cG0umU5TKStygKsPFZ9pY;Shed a Light;59;1;6yKhjUoOsHa60DSqpugerw;Shed a Light;https://i.scdn.co/image/ab67616d0000b2737be189f322bc8155c103d6c9;single;Tonspiel;1;47;3;Robin Schulz, David Guetta, Cheat Codes;1Cs0zKBU1kc0i8ypK3B9ai;David Guetta;https://i.scdn.co/image/ab6761610000e5eb75348e1aade2645ad9c58829;24873496;90;big room, dance pop, edm, pop, pop dance;39;1/6/2017;TRUE;FALSE;2016-11-25;483;787;8;1;4;-5.244;102;112;0;257;0.58;122.058;191379;1;8509565;39
1cG0umU5TKStygKsPFZ9pY;Shed a Light;59;1;6yKhjUoOsHa60DSqpugerw;Shed a Light;https://i.scdn.co/image/ab67616d0000b2737be189f322bc8155c103d6c9;single;Tonspiel;1;47;3;Robin Schulz, David Guetta, Cheat Codes;7DMveApC7UnC2NPfPvlHSU;Cheat Codes;https://i.scdn.co/image/ab6761610000e5ebe76d3aeb58344c63fcc97682;2101579;72;dance pop, edm, electro house, electropop, pop, pop dance, tropical house, uk pop;39;1/6/2017;TRUE;FALSE;2016-11-25;483;787;8;1;4;-5.244;102;112;0;257;0.58;122.058;191379;1;8509565;39
17Fd6Yb7mSbinKG8LoWfFl;I Took A Pill In Ibiza - Seeb Remix;0;13;3teu4biw5zhcN7QgjmKzGS;At Night, Alone.;https://i.scdn.co/image/ab67616d0000b27340512e02a594e3378c0256e6;album;Universal Music Group;13;0;2;Mike Posner, Seeb;2KsP6tYLJlTBvSUxnwlVWa;Mike Posner;https://i.scdn.co/image/ab6761610000e5eb5ca6c70cd9661b2eca98999f;1300901;71;dance pop, edm, pop, pop rap;40;1/6/2017;TRUE;TRUE;2016-05-06;663;713;7;0;4;-6.647;112;0.0353;7.68e-06;0.0843;0.69;101.965;197933;0;8454914;40
17Fd6Yb7mSbinKG8LoWfFl;I Took A Pill In Ibiza - Seeb Remix;0;13;3teu4biw5zhcN7QgjmKzGS;At Night, Alone.;https://i.scdn.co/image/ab67616d0000b27340512e02a594e3378c0256e6;album;Universal Music Group;13;0;2;Mike Posner, Seeb;5iNrZmtVMtYev5M9yoWpEq;Seeb;https://i.scdn.co/image/ab6761610000e5ebaf7cfc023f8da96aaf6dbc48;310193;69;dance pop, edm, electro house, norwegian pop, pop, pop dance, pop edm, tropical house, uk pop;40;1/6/2017;TRUE;TRUE;2016-05-06;663;713;7;0;4;-6.647;112;0.0353;7.68e-06;0.0843;0.69;101.965;197933;1;8454914;40
68EMU2RD1ECNeOeJ5qAXCV;We Don't Talk Anymore (feat. Selena Gomez);57;5;6E0p38TjcK490itZ1Ns7bD;Nine Track Mind;https://i.scdn.co/image/ab67616d0000b273c0e28105f0533c52717c46c2;album;Artist Partner;5;50;2;Charlie Puth, Selena Gomez;6VuMaDnrHyPL1p4EHjYLi7;Charlie Puth;https://i.scdn.co/image/ab6761610000e5eb4e2e2c78de847c4d9b12d32f;17914212;85;dance pop, pop, viral pop;41;1/6/2017;TRUE;FALSE;2015-11-05;728;563;1;0;4;-8.053;134;621;0;179;352;100.017;217706;0;8303152;41
68EMU2RD1ECNeOeJ5qAXCV;We Don't Talk Anymore (feat. Selena Gomez);57;5;6E0p38TjcK490itZ1Ns7bD;Nine Track Mind;https://i.scdn.co/image/ab67616d0000b273c0e28105f0533c52717c46c2;album;Artist Partner;5;50;2;Charlie Puth, Selena Gomez;0C8ZW7ezQVs4URX5aX7Kqx;Selena Gomez;https://i.scdn.co/image/ab6761610000e5eba5205abffd84341e5bace828;37940216;84;dance pop, pop, post-teen pop;41;1/6/2017;TRUE;FALSE;2015-11-05;728;563;1;0;4;-8.053;134;621;0;179;352;100.017;217706;1;8303152;41
1a5Yu5L18qNxVhXx38njON;Hear Me Now;51;1;6apmeAAgvzvhBKio8WYThf;Hear Me Now;https://i.scdn.co/image/ab67616d0000b273292563f7ccd0361f68a743e1;single;Universal Music AB;1;39;3;Alok, Bruno Martini, Zeeba;0NGAZxHanS9e0iNHpR8f2W;Alok;https://i.scdn.co/image/ab6761610000e5eb15383a61d64a6cc9fa8bb4fc;11836657;80;electro house, pop nacional, slap house;42;1/6/2017;TRUE;FALSE;2016-01-01;788;0.43;11;1;4;-7.757;0.0419;537;0.00261;0.0936;461;121.996;192846;0;8207067;42
1a5Yu5L18qNxVhXx38njON;Hear Me Now;51;1;6apmeAAgvzvhBKio8WYThf;Hear Me Now;https://i.scdn.co/image/ab67616d0000b273292563f7ccd0361f68a743e1;single;Universal Music AB;1;39;3;Alok, Bruno Martini, Zeeba;5veVxxPm1vzgi6pO2iVA8L;Bruno Martini;https://i.scdn.co/image/ab6761610000e5ebbe5facd2544c6340db55a03d;149616;66;brazilian edm, pop nacional;42;1/6/2017;TRUE;FALSE;2016-01-01;788;0.43;11;1;4;-7.757;0.0419;537;0.00261;0.0936;461;121.996;192846;1;8207067;42
1a5Yu5L18qNxVhXx38njON;Hear Me Now;51;1;6apmeAAgvzvhBKio8WYThf;Hear Me Now;https://i.scdn.co/image/ab67616d0000b273292563f7ccd0361f68a743e1;single;Universal Music AB;1;39;3;Alok, Bruno Martini, Zeeba;7qPLO2XOUaRrRxkvLZ3AEK;Zeeba;https://i.scdn.co/image/ab6761610000e5ebc2e226fd6a7b66ee4ab3a68b;221299;63;brazilian edm, nova mpb;42;1/6/2017;TRUE;FALSE;2016-01-01;788;0.43;11;1;4;-7.757;0.0419;537;0.00261;0.0936;461;121.996;192846;1;8207067;42
6rQSrBHf7HlZjtcMZ4S4bO;Safari;0;3;2LYwooMTH1iJeBvWyXXWUf;Energía;https://i.scdn.co/image/ab67616d0000b273338ffc4c72a192f06070546b;album;Universal Music Group;3;0;4;J Balvin, Pharrell Williams, BIA, Sky Rompiendo;1vyhD5VmyZ7KMfW5gqLgo5;J Balvin;https://i.scdn.co/image/ab6761610000e5eb5d0fc400392250a750a9403e;35571602;88;reggaeton, reggaeton colombiano, trap latino;43;1/6/2017;TRUE;FALSE;2016-06-24;508;687;0;1;4;-4.361;326;551;3.41e-06;126;555;180.044;205600;0;7845521;43
6rQSrBHf7HlZjtcMZ4S4bO;Safari;0;3;2LYwooMTH1iJeBvWyXXWUf;Energía;https://i.scdn.co/image/ab67616d0000b273338ffc4c72a192f06070546b;album;Universal Music Group;3;0;4;J Balvin, Pharrell Williams, BIA, Sky Rompiendo;2RdwBSPQiwcmiDo9kixcl8;Pharrell Williams;https://i.scdn.co/image/ab6761610000e5eb130c638fee54fc0711448267;4040819;81;hip hop, pop;43;1/6/2017;TRUE;FALSE;2016-06-24;508;687;0;1;4;-4.361;326;551;3.41e-06;126;555;180.044;205600;1;7845521;43
6rQSrBHf7HlZjtcMZ4S4bO;Safari;0;3;2LYwooMTH1iJeBvWyXXWUf;Energía;https://i.scdn.co/image/ab67616d0000b273338ffc4c72a192f06070546b;album;Universal Music Group;3;0;4;J Balvin, Pharrell Williams, BIA, Sky Rompiendo;6veh5zbFpm31XsPdjBgPER;BIA;https://i.scdn.co/image/ab6761610000e5ebf94c04d51a7784bb5e1d1b93;383667;73;pop, r&b, rap, rap latina, trap queen;43;1/6/2017;TRUE;FALSE;2016-06-24;508;687;0;1;4;-4.361;326;551;3.41e-06;126;555;180.044;205600;1;7845521;43
6rQSrBHf7HlZjtcMZ4S4bO;Safari;0;3;2LYwooMTH1iJeBvWyXXWUf;Energía;https://i.scdn.co/image/ab67616d0000b273338ffc4c72a192f06070546b;album;Universal Music Group;3;0;4;J Balvin, Pharrell Williams, BIA, Sky Rompiendo;51XrH5fQP2oIQynuKxSWcW;Sky Rompiendo;https://i.scdn.co/image/ab6761610000e5ebe2378c65d42dd9b24893dc3a;47991;66;;43;1/6/2017;TRUE;FALSE;2016-06-24;508;687;0;1;4;-4.361;326;551;3.41e-06;126;555;180.044;205600;1;7845521;43
7yyRTcZmCiyzzJlNzGC9Ol;Broccoli (feat. Lil Yachty);62;7;0NrZHZ0y5kTO8EHliuUUca;Big Baby DRAM;https://i.scdn.co/image/ab67616d0000b273f02a1575a59bd05998826351;album;W.A.V.E. Recordings/EMPIRE/Atlantic;7;50;2;DRAM, Lil Yachty;5M0lbkGluOPXLeFjApw8r8;DRAM;https://i.scdn.co/image/ab6761610000e5ebee20a82c49b45b9fbc3baead;824292;62;pop rap, rap, virginia hip hop;44;1/6/2017;TRUE;TRUE;2016-10-21;886;525;8;1;4;-7.39;131;236;0;57;708;145.99;225205;0;7780722;44
7yyRTcZmCiyzzJlNzGC9Ol;Broccoli (feat. Lil Yachty);62;7;0NrZHZ0y5kTO8EHliuUUca;Big Baby DRAM;https://i.scdn.co/image/ab67616d0000b273f02a1575a59bd05998826351;album;W.A.V.E. Recordings/EMPIRE/Atlantic;7;50;2;DRAM, Lil Yachty;6icQOAFXDZKsumw3YXyusw;Lil Yachty;https://i.scdn.co/image/ab6761610000e5ebbf4a90e0755532ddfbe0fe11;8403322;79;atl hip hop, hip hop, melodic rap, rap, trap, underground hip hop, viral rap;44;1/6/2017;TRUE;TRUE;2016-10-21;886;525;8;1;4;-7.39;131;236;0;57;708;145.99;225205;1;7780722;44
0azC730Exh71aQlOt9Zj3y;This Is What You Came For (feat. Rihanna);81;1;3pEgGUv379EDinvg1TN7Kt;This Is What You Came For (feat. Rihanna);https://i.scdn.co/image/ab67616d0000b273d9aa52355e062f5de060adbf;single;Columbia;1;68;2;Calvin Harris, Rihanna;7CajNmpbOovFoOoasH2HaY;Calvin Harris;https://i.scdn.co/image/ab6761610000e5eb578905d5539cff25568dc097;22904843;85;dance pop, edm, electro house, house, pop, progressive house, uk dance;45;1/6/2017;TRUE;FALSE;2016-04-29;631;927;9;0;4;-2.787;0.0332;199;119;148;465;123.962;222160;0;7637496;45
0azC730Exh71aQlOt9Zj3y;This Is What You Came For (feat. Rihanna);81;1;3pEgGUv379EDinvg1TN7Kt;This Is What You Came For (feat. Rihanna);https://i.scdn.co/image/ab67616d0000b273d9aa52355e062f5de060adbf;single;Columbia;1;68;2;Calvin Harris, Rihanna;5pKCCKE2ajJHZ9KAiaK11H;Rihanna;https://i.scdn.co/image/ab6761610000e5eb019d6873a01987cbe35888cd;50500412;89;barbadian pop, dance pop, pop, urban contemporary;45;1/6/2017;TRUE;FALSE;2016-04-29;631;927;9;0;4;-2.787;0.0332;199;119;148;465;123.962;222160;1;7637496;45
5hYTyyh2odQKphUbMqc5gN;"How Far I'll Go - From ""Moana""";0;1;25IBuKrmZbgOVCGNigTXar;"How Far I'll Go (From ""Moana"")";https://i.scdn.co/image/ab67616d0000b273fb128b1eda22335050f584fe;single;Walt Disney Records;1;0;1;Alessia Cara;2wUjUUtkb5lvLKcGKsKqsR;Alessia Cara;https://i.scdn.co/image/ab6761610000e5ebe74b7398634a741f74858dc7;10771387;75;canadian contemporary r&b, canadian pop, dance pop, electropop, pop, post-teen pop, uk pop;46;1/6/2017;FALSE;FALSE;2016-10-28;314;555;9;1;4;-9.601;0.37;157;0.000108;67;159;179.666;175517;0;7503448;46
